seller_id,total_orders,avg_delivery_days,avg_delay_days,late_deliveries
6e864f5c4669eff3d98140a07cc50202,13,9.8462,-11.4615,1
4830e40640734fc1c52cd21127c341d4,212,9.8491,-11.2028,14
7901646fdd36a55f564ffaf2dbccaaf7,27,9.8519,-10.7778,4
3f9be91358837bff69df67edfa3e42e8,7,9.8571,-19.1429,0
ae7ab174effdead6c241e547e4ca13f0,7,9.8571,-10.5714,0
52f9db5cfb423382a2fa5c9e39303202,22,9.8636,-14.6818,0
10ff823eda2b032e2c93d17a7d294736,8,9.8750,-14.1250,0
8daab2245ebdc277c51098d01c5ad8ef,16,9.8750,-17.3750,1
3d621842b2ed28e2b474132480edac3c,8,9.8750,-11.8750,0
8f119a0aee85c0c8fc534629734e94fd,81,9.8765,-10.7407,5
75a4764c108403a7a0575140cb22287c,9,9.8889,-18.2222,0
b8578d2d823bd8e251f6fdd02b40902d,9,9.8889,-22.2222,0
f8db351d8c4c4c22c6835c19a46f01b0,714,9.8908,-11.6947,42
f7720c4fa8e3aba4546301ab80ea1f1b,77,9.8961,-14.7273,3
5b2e94f2c22b39ccc24d34ad0f669672,10,9.9000,-12.8000,1
3f0e48d209018b466fcd3bb4ccfeb520,10,9.9000,-17.0000,0
3d2531eccfbde1d7c8db7a3a12fb267a,10,9.9000,-14.0000,0
f67efa3f0b6761102a7f8c6b7b571f5d,32,9.9063,-18.1875,0
cb6c9f5888a7a090c75beaf615925792,11,9.9091,-11.1818,1
512d298ac2a96d1931b6bd30aa21f61d,12,9.9167,-14.6667,0
b83cedfb587e7911540e3f576d6917ce,25,9.9200,-9.4800,2
dbb9b48c841a0e39e21f98e1a6b2ec3e,118,9.9237,-11.8136,5
4e06067cc08b3f41d837768d392c3ee3,46,9.9348,-14.3913,2
d921b68bf747894be13a97ae52b0f386,77,9.9351,-16.0909,1
25e47381a6c510ddeb36084e33b89f0c,17,9.9412,-13.1176,0
e333046ce6517bd8bb510291d44f0130,74,9.9730,-13.5811,4
ba90964cff9b9e0e6f32b23b82465f7b,38,9.9737,-12.0000,2
25e6ffe976bd75618accfe16cefcbd0d,115,9.9739,-14.5478,6
ce27a3cc3c8cc1ea79d11e561e9bebb6,151,9.9801,-13.4305,3
8b9d6eec4a7eb7d0f9d579ce0b38324d,52,9.9808,-10.7692,8
966cb4760537b1404caedd472cc610a5,67,9.9851,-15.5373,2
c8b0e2b0a7095e5d8219575d5e7e1181,85,9.9882,-10.8353,6
c87abc38c8ed3240861729e1aeadf221,1,10.0000,-31.0000,0
9bade61a92bed55a25d2b67b9f4ed739,3,10.0000,-18.0000,0
8090490573c6c0aa343a7231ebcb8c86,26,10.0000,-11.5000,2
e883aa812c37a7413226856f4579fe91,29,10.0000,-12.9655,1
f114dca2828bf718548db175ebe2cfcd,1,10.0000,-22.0000,0
7d7d2b7a51328016102d4528c411d630,7,10.0000,-9.1429,1
939f6e231201f26803cb5c3a3d2940b3,4,10.0000,-48.0000,0
8c351ed7c326c62123318f4f3246e906,2,10.0000,-14.5000,0
acb6c2ca5c82411c1fdb88d5fd5eb95e,11,10.0000,-15.7273,0
c5f7feb04a6a1fb3596322bfc3cf1917,11,10.0000,-8.6364,1
4c8545742faaf58fafd5fd14d25d75cf,4,10.0000,-14.2500,0
0249d282d911d23cb8b869ab49c99f53,11,10.0000,-8.3636,2
60562ab00b8054280520d390c8c0045c,17,10.0000,-14.2941,0
a72c2f59332659e361d647515c698798,6,10.0000,-19.0000,0
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,10.0000,-13.0000,0
ffc470761de7d0232558ba5e786e57b7,30,10.0000,-11.6667,2
79a679c36c08d606b3fd47ead9de109b,7,10.0000,-6.8571,1
64c9a1db4e73e19aaafd3286dc448c96,1,10.0000,-9.0000,0
e9729944ba65dc3ce425e0c5a22ae7b2,4,10.0000,-23.7500,1
f8e2c1b59cd4225a3e4fd0d013a76b93,3,10.0000,-16.6667,0
5f7300535881cef3b625fd683cf7d145,11,10.0000,-13.0000,0
51209b446b2073894bdc0face6c73ffc,4,10.0000,-17.0000,0
8dfbc5ff27df12f6cef751d3b9554222,4,10.0000,-12.7500,0
e560e4022d8f7aebf155db95946c5c0f,2,10.0000,-11.5000,0
5d76d80a2f5f39c891b996a1bf4c9853,6,10.0000,-10.5000,0
dc64d75cc406bb0697be983831430e60,4,10.0000,-13.5000,0
713e3a23ca5e47786eb6f0d99f94cfac,4,10.0000,-20.0000,0
d90fe2229fee1a5da999ccd0c06c1667,3,10.0000,-15.3333,0
e439f7176d763f92de325271111b2fd5,6,10.0000,-9.1667,0
dcb7367a92f5ffb89f1e2152ed260285,1,10.0000,-14.0000,0
7402d13c03a7e91366337cd1de471144,3,10.0000,-11.0000,0
2528744c5ef5d955adc318720a94d2e7,5,10.0000,-9.4000,0
528ce32f560edd11add4169f6a5b65be,2,10.0000,-11.5000,0
d52cbce9845184537284a23c3bc3da0e,4,10.0000,-21.5000,0
4e92348462c75b6c842b994ce84a0ed4,1,10.0000,-19.0000,0
f7315bb81aea4ddca2d39e249a801c98,2,10.0000,-6.5000,1
e51f22821f0c12a16ad5c020cdcd55e9,4,10.0000,-16.2500,0
ac9b01377919cdbd2a1bbb8d5837c70b,1,10.0000,-30.0000,0
c353f8fc0ce8344999f17d578eb69a5e,2,10.0000,-33.5000,0
51e0557bc7b86de13e946c60ee91ce39,1,10.0000,-9.0000,0
56f413900b5166ab4d730e9ac0b12cb0,3,10.0000,-8.3333,0
b026643914f651e8371425e5b8a1e780,1,10.0000,-15.0000,0
ccada0ef508e698917a6eab263375905,3,10.0000,-22.6667,0
8c9348f33ae3dada25c99c99ade2af78,2,10.0000,-20.0000,0
c714262700f93defc16bf17a51a4cb23,4,10.0000,-10.5000,0
8a1ff5c35f6595a73fef4c7b96e4908a,2,10.0000,-19.5000,0
1c83418358f249c9d6affa52d579db0e,1,10.0000,-23.0000,0
bb5d956dece964a06c12bceb66b923ae,2,10.0000,-13.5000,0
56db5c0782e8f7ddc9343f9576ff6d16,2,10.0000,-21.5000,0
ba8e85df286308fe68a2ce83a8f8b2d6,1,10.0000,-21.0000,0
1444c08e64d55fb3c25f0f09c07ffcf2,1,10.0000,-22.0000,0
4867209cb29b56b92893d7bde3ce8012,1,10.0000,-17.0000,0
e4fc40017a6d22c46a14ac2e17f87c3e,1,10.0000,-13.0000,0
204b4e07bddef3c9b317f70189135b22,1,10.0000,-11.0000,0
5e9f5bd34e0830569f05c9d4f56e04a8,2,10.0000,-10.5000,0
8de8fe3af4449ed695d2434c933ed73e,1,10.0000,-20.0000,0
be67f78487e2cecb0d55bc769709e4f5,1,10.0000,-17.0000,0
377bc18334c78dd2f1535ef22a3ad225,1,10.0000,-13.0000,0
5d043cd5512d4bd2f88e5ccdd5736c38,1,10.0000,-9.0000,0
93bef6edaa84956e8e575016449b6351,1,10.0000,-21.0000,0
75fdd0a732287f9497b179f6bd445d32,1,10.0000,-18.0000,0
2d20f1cd18725c91147da0791d498022,1,10.0000,-8.0000,0
299c89a525fee36c567f4fe72f038100,1,10.0000,-5.0000,0
d2572f31e9023e9850ef986a636ff9bf,1,10.0000,-21.0000,0
70c0fda4c313d87115644d39e62eec60,1,10.0000,-14.0000,0
43a1d4bab73b816e44ef4e4facd9f9b5,1,10.0000,-21.0000,0
782f78b632a43875dd5b53e3e49c9564,2,10.0000,-14.0000,0
8fd3b4468f6425810648177996c14cbd,1,10.0000,-19.0000,0
f8f35af4634605e6693c17cc3ffff5a8,1,10.0000,-14.0000,0
f46490624488d3ff7ce78613913a7711,87,10.0115,-9.1609,10
08633c14ef2db992c11f840f04fad4cd,97,10.0412,-11.8454,6
c35672b10ad50968f567ea3f4b91e877,22,10.0455,-13.4091,1
77e4abfd739aed9c46480f90f81c0eb4,18,10.0556,-15.5000,0
1f867308a0ce13133a4e639ff4de0c02,13,10.0769,-17.7692,0
cab85505710c7cb9b720bceb52b01cee,204,10.0784,-15.7745,5
850f4f8af5ea87287ac68de36e29107f,191,10.0785,-14.7853,12
d6b1ce66b035a475f00c017792ff9769,108,10.0833,-12.6852,8
5debea795b07621e1f90532e18f96145,33,10.0909,-17.4242,0
b127efdabeffb5d559349c7b172eb75d,10,10.1000,-19.8000,1
b1ac6ea7895bc3dd6f0f6f4abbdd2821,38,10.1053,-16.8158,0
6860153b69cc696d5dcfe1cdaaafcf62,84,10.1071,-9.6071,7
d624126b9206f595fb3fbb6ba03b28a8,28,10.1071,-16.1786,1
07017df32dc5f2f1d2801e579548d620,9,10.1111,-25.3333,0
bd4889b5e9133b35b66e42a8665cea5c,42,10.1190,-14.2857,0
085f6f7e049c996695fb2074fe38d45e,8,10.1250,-15.2500,0
c6bda72e4dbf5c5866b13cb1810c6d03,59,10.1356,-12.2712,2
7040e82f899a04d1b434b795a43b4617,223,10.1390,-10.4439,20
efcd8d2104f1a05d028af7bad20d974b,50,10.1400,-14.5200,1
8bd0f31cf0a614c658f6763bd02dea69,35,10.1429,-12.9143,1
48985c61529077fa4f1e38bcff0f2ed3,7,10.1429,-21.4286,0
ce69a8021d18961dd2a40269b7c2c293,19,10.1579,-11.4737,2
0bae85eb84b9fb3bd773911e89288d54,145,10.1724,-15.2483,1
058fd0aa2bfdb2274e05e1ae971dabb6,63,10.1746,-11.8095,5
f214d28e8d8e3ef068748498ccc2f813,57,10.1754,-13.1053,4
813348c996469b40f2e028d5429d3495,195,10.1795,-10.8872,9
f680f85bee2d253556ac91be391d2c82,54,10.1852,-12.8333,1
ea65d8b58316a6f2362f2a9e4b3e86ad,16,10.1875,-6.2500,0
2d2c62bef4c8ba0dd74e0e228e808539,16,10.1875,-9.3125,2
5f2684dab12e59f83bef73ae57724e45,73,10.1918,-11.0822,4
8a130737016f838139d31878787a39c9,62,10.1935,-10.7097,4
e8b4225284fbb02d16f200513f1f395d,30,10.2000,-13.8000,3
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25,10.2000,-16.8800,0
3903c788ded8dc03b5ebab37a2f3e9a1,5,10.2000,-5.6000,1
41e0fa5761c886a630994a55c12087e7,5,10.2000,-19.6000,0
6bd503a8230299c9316fb0f726933927,5,10.2000,-6.6000,1
ef9952469137ff190bacafe117f51537,5,10.2000,-17.0000,0
ba143b05f0110f0dc71ad71b4466ce92,84,10.2024,-8.4524,13
1127b7f2594683f2510f1c2c834a486b,128,10.2031,-10.6719,8
83645b1645cdee8953ee54c29ceed564,14,10.2143,-14.0000,0
e6a69c4a27dfdd98ffe5aa757ad744bc,23,10.2174,-16.0435,0
c7a0a13cbcf29d5ce51c8f80afdc0b89,9,10.2222,-14.2222,0
3492e68f37fd1df87f4f2f2ea247f445,9,10.2222,-8.0000,1
ed9eef5be0992d413d251fadba1a410d,9,10.2222,-19.2222,0
d66c305afaec317ebee552073a674429,44,10.2273,-19.5909,1
6b333a05bf188ef3e1f1662a86bd9855,13,10.2308,-8.7692,1
609e1a9a6c2539919b8205cf7c4e6ff0,130,10.2385,-17.2154,3
70125af26c2d6d4ef401a1d02ae7701f,8,10.2500,-3.3750,4
4ebdc7e6cd6102a022dadc49156d4ea8,32,10.2500,-10.7188,1
e7df4cd29ab5abab70fb0783ddb53987,24,10.2500,-11.2500,4
5f06030071324cc52bf0304014ac7234,4,10.2500,-14.2500,0
ffdd9f82b9a447f6f8d4b91554cc7dd3,20,10.2500,-12.2000,0
e5c84227854980f1db19a58958c551d9,4,10.2500,-10.2500,0
0be8ff43f22e456b4e0371b2245e4d01,175,10.2629,-11.8286,11
099095b050cfe8eb1ddff5317587e96e,19,10.2632,-11.3158,3
b76dba6c951ab00dc4edf0a1aa88037e,167,10.2635,-16.7605,5
1b8356dabde1d35e17cef975c3f82730,60,10.2667,-14.2833,1
3bdff180c7e1f6551a643b99c265a120,58,10.2759,-12.3621,4
e8a85b5f3df47be0984c55fd4064dbb4,14,10.2857,-5.5714,2
b8555308bfdb4ca1ed54325a58da9a97,28,10.2857,-11.1429,2
157c3e4b42f81ac4a44e8b1ca2fe9876,31,10.2903,-13.0000,2
66dc1b1632bd6a3e508510c5b3492107,41,10.2927,-14.4390,1
c679fb69a36e1d8349e8c50a217b4d58,17,10.2941,-9.7059,3
f0b47fbbc6dee9aafe415a6e33051b3f,85,10.3059,-12.7059,8
3ca08eeb8d5595949fed424bd3677742,13,10.3077,-14.3846,0
412a4720f3e9431b4afa1476a1acddbe,22,10.3182,-9.8636,1
2e13c71026e1a39ba5cc1b86dcb679aa,28,10.3214,-14.1786,2
fcb5ace8bcc92f75707dc0f01a27d269,70,10.3286,-9.2000,2
8bdd8e3fd58bafa48af76b2c5fd71974,10,10.3333,-12.1111,1
52f976b17ea7f2f087f56dcc419328f6,6,10.3333,-16.6667,0
778323240ce2830d68aab11794e00bfb,3,10.3333,-7.3333,0
2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,10.3333,-15.3333,0
747e73c01a4593d4cf60dcf970fd2689,3,10.3333,-30.0000,0
7adbd3210a7b3cc2235e225eef33574d,3,10.3333,-16.0000,0
f19516b9ff26bfeb091b30108db4ddbd,3,10.3333,-18.3333,0
709e16e2b25c7474d980076c6bfc4806,80,10.3500,-13.2875,2
30829ded4523ab9224b93bc49a62c95f,31,10.3548,-18.6452,1
640e21a7d01df7614a3b4923e990d40c,136,10.3603,-10.3162,9
52a52b9f656520e99716f5bc40f661c8,8,10.3750,-12.0000,0
577719699805dd125d5b6fdde5943bba,8,10.3750,-16.2500,1
7b98de631987e26dd6d803490c43a13c,8,10.3750,-12.5000,0
8fdca8e349553f99bc738833a62c8802,29,10.3793,-12.3448,1
7681ef142fd2c19048da7430856b5588,76,10.3816,-9.4079,9
4dc646b9b9e8e411ef48ba000ea3ac6f,5,10.4000,-7.8000,1
4391ea5c5990502176a1dcda44a2373d,5,10.4000,-17.4000,0
5236605f4d4b0b3e4df85b850393fca0,5,10.4000,-6.0000,1
534a01cc6df1e034e05c32028a291fa2,5,10.4000,-8.0000,0
6e4f5ff6b086632ba8dcb558fb10249e,5,10.4000,-17.0000,0
fedf2c1386e137f296b3bbf3b635e69d,5,10.4000,-19.8000,0
6cd68b3ed6d59aaa9fece558ad360c0a,157,10.4076,-14.3185,3
5b664594895aefb418afaee6d40a9a23,22,10.4091,-12.0909,0
f435898e493ba0356019a0b1cb8b55b1,12,10.4167,-21.6667,0
2addf05f476d0637864454e93ba673d5,12,10.4167,-15.0833,0
58f1a6197ed863543e0136bdedb3fce2,45,10.4186,-15.3488,1
77a515caa36327151d1cc6c32a9f00e1,26,10.4231,-10.7308,3
a3f0b55de503387383c7b1de3ad7f678,26,10.4231,-14.5000,1
91f848e9f4be368f4318775aac733370,70,10.4286,-11.4143,2
5a8e7d5003a1f221f9e1d6e411de7c23,179,10.4302,-12.4358,11
916748bc99315c2d202898ae58b1617e,32,10.4375,-9.6875,0
a369d693961cb93b61ca2cc518872a85,18,10.4444,-15.7778,0
b080809eaacb49e5ca07290981472431,11,10.4545,-10.3636,0
4c03b9dd4c11ee2cb35c96c49efc9420,48,10.4583,-14.1458,1
b94cc9f10ddc85e4ba73a6f7974e7101,39,10.4615,-12.7179,3
9f50216bfd01913736a55a11b55ea842,19,10.4737,-7.6842,4
6e386f64c84e482f0b9abf960797ee1b,29,10.4828,-9.5862,3
152ee17e4c8aaf53dac99f3462e4999b,6,10.5000,-14.3333,0
2528513dd95219a6013d4d05176e391a,166,10.5000,-12.2892,9
6902157ee16728322d61a1321fa79e58,2,10.5000,-20.0000,0
26f6b7ab07be3e9e69ce82a6552efc19,2,10.5000,-3.0000,1
4bde6149c15cf7e177b36fa060dd6de8,2,10.5000,-47.5000,0
9c3c24eca51c52b91c1de727d2a2ae06,6,10.5000,-24.1667,0
2f9b7ce230a057a98a9f5df5893ee36c,2,10.5000,-6.5000,0
80f2cf9abf6b5a0e5c612b5eea6646e6,6,10.5000,-8.8333,1
fec8cd45395b3cb0c2b173d7739706a1,4,10.5000,-11.2500,0
f1ce5fdecd64935c28b9ff932751d0dc,2,10.5000,-8.0000,0
fe49ee029e61e789a1f3a5525f57ba8d,16,10.5000,-11.8750,1
3f8034bfc6b8b4135534975d49f04c63,14,10.5000,-17.7857,0
9b1ab052f5fca308ba743ac789ebb2e1,2,10.5000,-16.5000,0
2aa3443d7bf9d9bb11133f420d75e083,10,10.5000,-8.9000,2
b3f19518fcec265b2e97af287725f981,8,10.5000,-13.0000,0
fac35d150712afb921ec59ac5f39bb11,6,10.5000,-16.5000,0
ff314fa6033cc68ec451c47aee2d6ba4,2,10.5000,-20.5000,0
e88f7a2995ba184710d339c5c4bf2e30,2,10.5000,-13.0000,0
c76d418370990614e89e956c7a7567d9,2,10.5000,-15.5000,0
f3b80352b986ab4d1057a4b724be19d0,91,10.5055,-13.0000,0
0c7533c71df861ec58ad7ff999ed0e8d,73,10.5068,-9.8082,3
33a17d60c64393351ebf1ef860f4e0f2,47,10.5106,-16.1064,1
bf3c6d2a28b2b5501e6c15448982dcc9,43,10.5116,-12.0000,1
83e197e95a1bbabc8c75e883ed016c47,54,10.5185,-13.8148,1
e48b04bf1aa1ef711caebeb7aede6180,25,10.5200,-15.6400,0
eb5b6204dde3a6e03b5f1bb8479f055b,21,10.5238,-13.1429,1
37be5a7c751166fbc5f8ccba4119e043,278,10.5288,-13.5719,7
e3a386fc36e22064434e1fa256f6a9fa,17,10.5294,-10.8824,3
b2a6d334e2833acea353624840e25a0e,26,10.5385,-17.0385,0
373ee4a3a775a733770ca3f790b8b9ac,22,10.5455,-9.5455,2
68f86ba270525243e68ae74044f992b9,11,10.5455,-13.7273,1
03a2a6dcbe45d639c4dc2a0d24769c40,9,10.5556,-12.5556,1
a478c7961d6a992065b24e63b366f90b,9,10.5556,-16.8889,0
fe2032dab1a61af8794248c8196565c9,305,10.5574,-11.0656,26
5cf13accae3222c70a9cac40818ae839,155,10.5613,-14.4968,5
a23266650e7c84bb93fbbba502137478,16,10.5625,-18.6250,0
582d4f8675b945722eda7c0cb61ba4c7,71,10.5634,-14.0282,1
39d61be7a92eb77b7da367bd4845bc0e,14,10.5714,-11.1429,0
f44bdc12aa39f5271f0b95f66cd4c289,7,10.5714,-6.4286,1
fe26f3ecb51a15e6d8335cd92da42562,7,10.5714,-10.4286,1
29fe9f200d3fa0c668d2aa1ec7e08dfb,5,10.6000,-16.0000,0
ba6b68b55fe8704377a7d43c8e5c0185,5,10.6000,-13.4000,0
3bb548e3cb7f70f28e3f11ee9dce0e59,53,10.6038,-17.8679,0
5cbbd5a299cab112b7bf23862255e43e,38,10.6316,-13.4474,0
4ba52dfeba874da5b9ee7b17c7494f04,11,10.6364,-11.7273,1
b9a03475e6447e631b6799ec8274800f,11,10.6364,-21.2727,0
8e2b3afb420011ef0c88c9d5f11ea526,11,10.6364,-10.7273,1
76d64c4aca3a7baf218bf93ef7fa768d,69,10.6377,-15.4928,2
c273175f7c6c80fb02f051e2fc6d0d72,14,10.6429,-12.3571,1
de23c3b98a88888289c6f5cc1209054a,178,10.6461,-10.6124,16
57e632711dec9ec14ca7546769483e7e,65,10.6462,-16.8923,0
0015a82c2db000af6aaaf3ae2ecb0532,3,10.6667,-16.3333,0
9a84ba99f5367fdbd4598363496f1ea2,15,10.6667,-22.2667,0
5563732abe64c3036cb97ad924128dd1,3,10.6667,-11.0000,0
bb3dca718920a4d7ec3cc9ffb025108b,3,10.6667,-38.3333,0
955fee9216a65b617aa5c0531780ce60,1472,10.6678,-10.3329,119
530ec6109d11eaaf87999465c6afee01,101,10.6733,-17.1980,1
01fdefa7697d26ad920e9e0346d4bd1b,130,10.6846,-13.7308,8
4371b634e0efc0e22b09b52907d9d469,111,10.6847,-10.8018,8
688756f717c462a206ad854c5027a64a,99,10.6970,-7.7071,9
1b1ae47a313a825a7ccceb8e2e30fa9d,10,10.7000,-14.2000,0
b1fecf4da1fa2689bccffa0121953643,20,10.7000,-21.1500,0
36a968b544695394e4e9d7572688598f,156,10.7051,-12.3141,7
c12b92bf1c350f3e6bf88d3596219c86,17,10.7059,-13.1176,1
26bad72add1f86e08a776ce4ffdaf1ca,7,10.7143,-13.5714,0
fad44952713764836814be105382aee5,32,10.7188,-11.9688,1
4c498c7345e89aebad651544829beca0,47,10.7234,-9.1915,6
87142160b41353c4e5fca2360caf6f92,339,10.7257,-14.9705,19
d1b9d4be4b6f9ebd85f8acd6745ba612,11,10.7273,-17.8182,0
e7d5b006eb624f13074497221eb37807,63,10.7302,-8.2063,2
2c4c47cb51acd5ea5db5e0ae0e26542a,15,10.7333,-13.3333,0
72c5da29406b4234927b81855e7b64f6,31,10.7419,-16.5806,1
c0563dd588b775f2e37747ef6ad6c92c,28,10.7500,-9.1071,3
954e95f20808d7e5d11f0de292d078e0,4,10.7500,-14.5000,0
34f563c82a85b99ae9e6d60db5fc2e28,8,10.7500,-12.6250,0
70c27847eca8195c983ed7e798c56743,98,10.7551,-11.8980,9
729f06993dac8e860d4f02d7088ca48a,113,10.7611,-11.2124,11
48efc9d94a9834137efd9ea76b065a38,34,10.7647,-24.3529,0
b499c00f28f4b7069ff6550af8c1348a,182,10.7692,-12.1374,20
612170e34b97004b3ba37eae81836b4c,110,10.7727,-18.4091,2
02ecc2a19303f05e59ce133fd923fff7,24,10.7917,-15.0417,0
229c3efbfb0ea2058de4ccdfbc3d784a,145,10.8000,-12.3448,3
a37c340b91cb0169e8b029db6440fba2,5,10.8000,-12.4000,0
5b925e1d006e9476d738aa200751b73b,63,10.8095,-11.2222,4
bd697db56ff8e7c9cd1abeb7f72029b2,21,10.8095,-12.6667,0
fcdd820084f17e9982427971e4e9d47f,27,10.8148,-20.3333,2
403aa86912527d730337ffcb0fb096ab,11,10.8182,-12.0000,0
3935fe5fe0f82787a9dcb8deb62be09d,17,10.8235,-10.6471,2
a08692680c77d30a0b4280da5df01c5a,17,10.8235,-9.1765,0
5962468f885ea01a1b6a97a218797b0a,6,10.8333,-14.1667,0
70849ca4f400aaabb62cb7462a6f1428,12,10.8333,-11.0000,2
d9e8c084b68fe958861d8f2c21202e6b,12,10.8333,-7.9167,0
89c127985a8b130cfa45c1d36764017a,6,10.8333,-14.5000,0
91543f9849d68d023e17194926598543,6,10.8333,-18.6667,0
f789d2c4f2c2eb38fc4373e7a4b35264,49,10.8367,-14.8776,2
db4350fd57ae30082dec7acbaacc17f9,145,10.8483,-15.5517,6
5c243662ce92d84573bfaff24c3e3700,100,10.8500,-13.7100,3
06579cb253ecd5a3a12a9e6eb6bf8f47,70,10.8571,-9.1143,11
7354220fb240bde543b3c40c060d41e7,7,10.8571,-15.7143,0
6989574bd97d9773f10d232b6c07da59,7,10.8571,-12.4286,0
06e5eefc71ec47ae763c5c6f8db7064f,93,10.8602,-16.9140,2
a1544b9ea0b2390e020537d4daa89049,8,10.8750,-20.0000,0
8ae520247981aa06bc94abddf5f46d34,65,10.8769,-16.4462,1
0241d4d5d36f10f80c644447315af0bd,246,10.8862,-13.0163,14
817245bcc3badd82bbd222e0366951a6,44,10.8864,-13.5909,1
8c16d1f32a54d92897cc437244442e1b,118,10.9068,-14.8814,2
c3acdfac4e3e97ff87529454fbc03642,12,10.9167,-9.5000,1
b8630e1121437d41cb08e3c749c2c2e2,12,10.9167,-9.5833,2
fdaaf5bfda82b7b80535610c831b8d09,15,10.9333,-10.8667,3
3c010235b7345c92f125d14ee232a76b,15,10.9333,-9.1333,0
5c6d4016c2a288f074fa0848a2b653d2,34,10.9412,-10.1765,3
6b243f80ed07b10f0e8aa0f21a205f3c,89,10.9438,-14.4270,3
4a1f694197d05fe70026b016a7316b41,23,10.9565,-14.7391,1
f7ccf836d21b2fb1de37564105216cc1,73,10.9589,-9.0137,7
18a349e75d307f4b4cc646a691ed4216,128,10.9688,-14.8438,7
f4aba7c0bca51484c30ab7bdc34bcdd1,115,10.9739,-15.5652,8
c9c7905cffc4ef9ff9f113554423e671,139,10.9856,-10.0719,16
7a2d2949aea47fab95fd98d6c9f618b1,12,11.0000,-17.8333,0
b6e1504972665f739dec4facb9943775,14,11.0000,-9.0000,1
276677b5d08786d5dce7c2149dcce48b,45,11.0000,-10.2222,3
a56a8043ebf66e42119618fb8cf232c6,1,11.0000,-9.0000,0
e3d3b3efac954a60d61be70b7e05b49b,3,11.0000,-17.6667,0
95f83f51203c626648c875dd41874c7f,65,11.0000,-14.2615,3
3985a3c45be355a4c57fde108bfabd1c,8,11.0000,-17.8750,0
1b61fb1f0f2185d89e9a126c498e9cc7,1,11.0000,-14.0000,0
28a26ebce31d5918b181ede016fd693b,1,11.0000,-10.0000,0
6426d21aca402a131fc0a5d0960a3c90,23,11.0000,-13.5217,1
21e83881401b92b49fb09a16d3852291,13,11.0000,-13.2308,0
b8a0adc91af209270c2c725168eb00fd,6,11.0000,-13.3333,0
c12d7463a579237ffb9248bd7cff378b,1,11.0000,-42.0000,0
05a48cc8859962767935ab9087417fbb,1,11.0000,-18.0000,0
7c4618c82226628831613e95e9c22f44,13,11.0000,-7.8462,2
8ea394aed8138685abe1eb9f25e1021d,2,11.0000,-9.5000,0
7b3f6ce5c6c22e9b96e7581ebf0df6e1,1,11.0000,-15.0000,0
48e5ee06fb2dc74df1c711a9b6dfac2a,3,11.0000,-20.0000,0
070d165398b553f3b4b851c216b8a358,38,11.0000,-9.0789,5
4be9ae93c4fc0f41713d71a4194ee1b3,1,11.0000,-7.0000,0
1dd33b8119b3cb1056ed5dc88cd0aaf4,8,11.0000,-15.6250,1
da3fede3469bf49b7293ce3fc45b294d,1,11.0000,-8.0000,0
a7ecf689b40a44361e259b28939023e4,1,11.0000,-9.0000,0
c97aa4ee7420f937da13b7f9e2228b99,1,11.0000,-28.0000,0
7816cd9c5b1238e320545f5bf7eb80e8,1,11.0000,-14.0000,0
cb162c8eef257253782d245c08d9097c,1,11.0000,-8.0000,0
32f83ffe11cd40f7adcf4eef171f52d9,1,11.0000,-15.0000,0
c026ef0d72e9132d9fa112308090c8dc,1,11.0000,-7.0000,0
8dd386be0767c330276ea6a3f96532d3,2,11.0000,-9.0000,0
2e2f44824ab87a0cb961f68bf4073e7f,1,11.0000,-10.0000,0
a150c540f572d0fb53992264bc5c10b5,1,11.0000,-20.0000,0
4fe2f67634d00c021aa01f96b6f2d68e,2,11.0000,-21.0000,0
3aa3c89ae3cd482385568be76120f63c,1,11.0000,-8.0000,0
749e7cdabbaf72f16677859e27874ba5,1,11.0000,-7.0000,0
2ef086a599b597572aca4433b7ed6b3d,1,11.0000,-15.0000,0
228e4c1a0be164f613d41c24345f9d2c,5,11.0000,-20.2000,0
6bcb2352a2a0c38b845f598298ab9d26,1,11.0000,-14.0000,0
e0b162a693bc7f9eab00f783a31d60ea,1,11.0000,-13.0000,0
d598f929fc44e1e38678e7f47250ec04,1,11.0000,-23.0000,0
d9cd369bffa979d1634f8e1318bf2f1b,3,11.0000,-24.6667,0
8ec76bb0965af3f007692b26fa9d6623,1,11.0000,-13.0000,0
a9415cf907dfa12f9ed18693244f5329,2,11.0000,-15.0000,0
091065b789659bc3cd9af9cb3a6253ff,2,11.0000,-11.0000,0
cd52a8efd71af3336b14b5039b951cc1,2,11.0000,-8.5000,0
8cf21434553b02cbd37c0bbd07e041b0,1,11.0000,-15.0000,0
eaaa46e98c9e61f6764dd1d7a2ab8b3e,1,11.0000,-12.0000,0
53088c75f948b48a7ece173ac17f0c12,3,11.0000,-13.6667,0
eb4a59a06b3948e851a7d7a830bcbc42,1,11.0000,-10.0000,0
ea846a0e7ad98a741783e886d89dfa44,3,11.0000,-8.0000,0
22a23e5ac7061fc538cc2a019afaaf16,1,11.0000,-16.0000,0
2d34636518ba88f5349b732fcf8ba2e4,1,11.0000,-28.0000,0
270572bb714b00531be85e16e1550f26,1,11.0000,-16.0000,0
499185655c29ecfdbfe776ef7cf875b5,1,11.0000,-34.0000,0
